batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	6	Klopt het beeld dat de zaken structureel (dus al enkele jaren) niet op orde zijn en dat hier de laatste jaren weinig prioriteit gesteld is in het verbeteren van de onvolkomenheden?	Sommige zaken, zoals het realiseren van investeringen en de logistieke keten voor reserveonderdelen, zijn al enkele jaren niet op orde. Defensie onderkent de problemen, maar wil teveel zaken tegelijk oplossen. Hierdoor boekt men relatief weinig voortgang.			OOR	M	De AR beschrijft niet alleen de feitelijke situatie (zaken zijn al enkele jaren niet op orde), maar neemt ook een evaluatief standpunt in door te stellen dat Defensie 'teveel zaken tegelijk wil oplossen' en daardoor 'relatief weinig voortgang' boekt. Dit is een interpretatie/oordeel over het handelen van Defensie, wat verder gaat dan pure feitelijke rapportage.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	7	Klopt het beeld dat Defensie al meer kan door de prioritering anders te leggen? Bedoelt u bijvoorbeeld minder missies draaien en meer inzetten op onderhoudsprocessen?	Van belang is vooral dét de minister van Defensie scherpe prioriteiten gaat stellen. Zo is het niet realistisch om er naar te streven de gereedheid van alle eenheden op korte termijn te willen verbeteren en alle interne processen gelijktijdig op orde te brengen.			ADV	M	De AR zegt dat het 'van belang is' dat de minister scherpe prioriteiten gaat stellen en geeft aan wat niet realistisch is. Dit is prescriptief van aard (advies over toekomstige actie), al zit er ook een oordelend element in ('niet realistisch'). Volgens de prioriteitsregel ADV > OOR wint ADV.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	8	Wat is volgens u de hoofdoorzaak dat onderhoudsplannen niet op orde zijn, er een gebrek is aan goed werkende systemen en aan priorisering binnen de Organisatie?	Er is niet één hoofdoorzaak aan te wijzen. Zo schaft Defensie bij de verwerving van nieuwe wapensystemen vaak te weinig reserveonderdelen aan, bouwt het onvoldoende inzicht op over het verbruik van de reserveonderdelen en beschikt het niet over actuele en volledige onderhoudsplannen. Om deze tekortkomingen aan te pakken is een scherpe prioriteitstelling gericht op het onderhoudsproces een noodzakelijke randvoorwaarde.			OOR	M	De AR beschrijft feitelijke tekortkomingen (te weinig reserveonderdelen, onvoldoende inzicht, ontbrekende onderhoudsplannen), maar gaat verder door te oordelen dat een scherpe prioriteitstelling een 'noodzakelijke randvoorwaarde' is. Dit evaluatieve element maakt het meer dan puur feitelijk, maar het is geen concrete aanbeveling (ADV), eerder een normatieve constatering.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	9	Op welk niveau moet volgens u de coördinatie beter om de door u gewenste verbeteringen bij het materieelonderhoud in te voeren?	De regievoering vanuit de centrale Defensiestaf moet volgens ons worden versterkt. Op dat niveau kan Defensie condities creëren waarbinnen de Defensieonderdelen het onderhoudsproces gaan verbeteren en kan men bevorderen dat men onderling leert van opgedane ervaringen.			OOR	M	De AR neemt een standpunt in over waar de coördinatie versterkt moet worden (centrale Defensiestaf) en geeft een evaluatief oordeel ('moet worden versterkt'). Er zit ook een element van aanbeveling in ('moet worden versterkt', 'kan bevorderen'), maar het is primair een positie-inname over het gewenste niveau, eerder een oordeel dan een concrete prescriptieve aanbeveling met actiestappen. Toch is ADV ook verdedigbaar.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	11	Was de ernstige onvolkomenheid in de logistieke keten voor Defensie te voorkomen door hier meer prioriteit aan te geven?	De problemen in de logistieke keten voor reserveonderdelen bestaan al enkele jaren. Het oplossen van deze problemen vraagt om een meerjarige aanpak. Het is dus niet realistisch om te verwachten dat de onvolkomenheid op dit terrein snel is opgelost. De kwalificatie 'ernstig' hebben wij toegekend omdat de tot en met 2015 ingezette verbeteracties naar onze mening niet in verhouding staan tot de aard en ernst van de geconstateerde problemen en er een directie relatie is met de afnemende operationele gereedheid.			OOR	H	De AR rapporteert niet alleen feiten over de logistieke keten, maar neemt expliciet een normatief standpunt in: de verbeteracties staan 'naar onze mening niet in verhouding tot de aard en ernst van de problemen'. Dit is een evaluatief oordeel over de toereikendheid van de ingezette maatregelen.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	12	Kunt u aangeven welke activiteiten niet bijdragen aan betere onderhoudsprocessen en een hogere gereedheid van eenheden?	Defensie zal zelf moeten beoordelen welke activiteiten wel en welke niet bijdragen aan het oplossen van de tekortkomingen in het onderhoudsproces. We constateren wel Defensie erg veel veranderingen tegelijk doorvoert. Zo wordt niet alleen het nieuwe ERP-systeem geïmplementeerd maar tegelijk ook een nieuwe werkwijze voor het aankopen van spullen, het zogenoemde assortimentsgewijs werken. Een dergelijke combinatie van veranderingen zorgt voor een hoge werkdruk bij de medewerkers die verantwoordelijk zijn voor het onderhoud. Deze medewerkers komen vaak onvoldoende toe aan het opstellen en doorvoeren van structurele oplossingen.			OOR	M	De AR verwijst deels naar Defensie (DEFL-element) maar levert vervolgens substantiële inhoud: ze constateert dat Defensie te veel veranderingen tegelijk doorvoert en dat medewerkers onvoldoende toekomen aan structurele oplossingen. Dit gaat verder dan puur rapporteren; het is een evaluatief oordeel over de aanpak van Defensie. Volgens de prioriteitsregel wint inhoud van deflectie, en het evaluatieve karakter maakt OOR het primaire label.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	13	Klopt het dat u van mening bent dat personele uitgaven bij investeringen vaak niet meegenomen worden?	Een extern bureau heeft onderzoek gedaan naar de beheersing van investeringsprojecten. In het opgestelde rapport Onderrealisatie investeringen concludeert het bureau onder meer dat Defensie beslissingen neemt over investeringen zonder voldoende inzicht in de volledige levenscyclus van een wapensysteem. In dat kader zijn vooral de uitgaven relevant die Defensie maakt in de exploitatiefase. Het gaat daarbij zowel om materiële uitgaven als om personele uitgaven. Op dit terrein hebben wij zelf geen onderzoek verricht.			FEIT	M	De AR rapporteert bevindingen uit een extern onderzoek over het niet meenemen van personele uitgaven bij investeringen, zonder zelf een normatief standpunt in te nemen of aanbeveling te doen. Hoewel de vraag peilt naar een mening, geeft de AR feitelijke informatie en sluit af met 'wij hebben zelf geen onderzoek verricht', wat deels deflectief is, maar de inhoudelijke rapportage domineert.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	16	Is de inzet van F-16's versus het achterblijven van F-16's voor andere zaken een goed voorbeeld van de mismatch van ambitie en mogelijkheden?	Dat is inderdaad een goed voorbeeld. De inzetbaarheidsdoelstellingen in de nota In het belang van Nederland geven aan dat de krijgsmacht in staat moet zijn om naast de verdediging van het eigen en bondgenootschappelijk luchtruim vier toestellen voor een langdurige missie uit te sturen 6f acht toestellen voor een kortdurende missie. In ons verantwoordingsonderzoek over 2014 lieten we zien dat de inzet van de F-16 in dat jaar aanzienlijk hoger was dan deze doelstelling, door de opeenvolgende of gelijktijdige inzet in Afghanistan, in de Baltische regio en in het Midden-Oosten. Door het grote beslag op vlieguren van deze missies resteerden nauwelijks nog vlieguren om vliegers getraind te houden. Defensie had aangegeven na de inzet in het Midden-Oosten een jaar nodig te hebben om weer volledig inzetbaar te zijn. In ons rapport over 2014 achtten we dit een optimistische inschatting. Op 19 juni 2015 besloot het kabinet tot verlenging van de missie in het Midden-Oosten met een jaar. In haar jaarverslag over 2015 meldt de minister van Defensie nu dat er geen enkele F-16 eenheid in 2015 operationeel gereed was.			OOR	H	De AR bevestigt expliciet dat het een goed voorbeeld is ('Dat is inderdaad een goed voorbeeld') en evalueert eerder de inschatting van Defensie als 'optimistisch'. Dit zijn oordelende uitspraken die verder gaan dan louter feitelijke rapportage. Er is geen aanbeveling, dus OOR wint van FEIT.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	17	Kunt u aangeven waarom volgens u de belofte van de minister van Defensie dat haar toekomstnota 'In het belang van Nederland' een stabiel fundament zou leggen voor de toekomst van de krijgsmacht en ambities en middelen duurzaam met elkaar in evenwicht zouden worden gebracht, niet is uitgekomen?	In ons validatierapport van de nota In het belang van Nederland concludeerden wij dat de kloof tussen ambities en beschikbare middelen was verkleind maar niet was gedicht. Na het uitbrengen van de nota zijn verschillende voorstellen teruggedraaid. Zo is het — destijds in aanbouw zijnde - Joint Support Ship (JSS) niet afgestoten en is de luchtmachtbasis in Leeuwarden niet omgevormd tot een kleinere zogenaamde Deployable Operating Base. Ook zijn de Johan Willen Friso Kazerne in Assen en het 45e Panterinfanteriebataljon behouden. Dit bracht wel met zich mee dat de 13e gemechaniseerde Brigade werd omgevormd naar een gemotoriseerde brigade. Dergelijke maatregelen hebben de balans eerder verslechterd dan verbeterd. Verder is de afgelopen jaren de inzet tijdens missies ten koste gegaan van de mogelijkheden om eenheden operationeel gereed te houden. De inzet van de F-16's is hiervan een voorbeeld (zie ook het antwoord op vraag 16).			OOR	H	De AR gaat verder dan alleen feitelijke rapportage: ze concludeert dat de kloof niet was gedicht en oordeelt dat maatregelen 'de balans eerder verslechterd dan verbeterd' hebben. Dit is een evaluatieve uitspraak over de toereikendheid van het beleid, wat het een standpunt/oordeel maakt. Er is geen aanbeveling, dus OOR wint boven FEIT.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	18	Wat bedoelt u met 'uniformiteit van informatie' en welke voorbeelden heeft u over hoe dit ingevoerd kan worden?	Met uniformiteit van informatie bedoelen wij dat alle eenheden informatie over de operationele gereedheid vastleggen op basis van onder meer dezelfde definities en dezelfde peilmomenten. Defensiebreed zijn hiervoor in vergaande mate richtlijnen opgesteld. De Defensieonderdelen gebruiken echter verschillende systemen, werken regelmatig buiten de systemen om via afzonderlijk opgestelde overzichten en gebruiken verschillende methoden om de gereedheid te bepalen.			FEIT	H	De AR beschrijft feitelijk wat zij bedoelt met 'uniformiteit van informatie' en rapporteert bevindingen over hoe Defensieonderdelen in de praktijk werken (verschillende systemen, methoden). Er is geen oordeel, aanbeveling of doorverwijzing; het is puur beschrijvend/rapporterend.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	19	Hoeveel systemen voor geautomatiseerde rapportage bent u tegen gekomen?	De hoeveelheid systemen is zeer beperkt. Niet het aantal systemen maar een onjuist gebruik van de systemen beperkt de uniformiteit van de informatie over de gereedheid van eenheden.			FEIT	M	De AR beschrijft een feitelijke bevinding over het aantal systemen en de oorzaak van beperkte uniformiteit. Er zit een licht evaluatief element in ('onjuist gebruik'), maar de kern is een rapportage van wat het onderzoek heeft opgeleverd. Geen aanbeveling of expliciet normatief oordeel, dus FEIT.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	20	Is de aanpak van onderhoudsprocessen 'simpelweg' een kwestie van goed prioriteren?	Nee, het verbeteren van het onderhoud is niet alleen een kwestie van goed prioriteren. Maar een scherpe prioriteitstelling vormt hiervoor wel een noodzakelijke voorwaarde.			OOR	H	De AR neemt een standpunt in door te oordelen dat verbetering van onderhoud niet 'simpelweg' een kwestie van prioriteren is, maar dat scherpe prioriteitstelling wel een noodzakelijke voorwaarde vormt. Dit gaat verder dan feitelijke rapportage; het is een evaluatieve uitspraak over de aard van het probleem.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	21	Wat bedoelt u met de opmerking dat onderhoudsprocessen vanuit korte termijnperspectief benaderd worden?	Met de opmerking dat onderhoudsprocessen vanuit het korte termijnperspectief worden benaderd, bedoelen wij dat Defensie zich nu te veel richt op tijdelijke maatregelen voor acute problemen en te weinig op structurele oplossingen voor lang lopende problemen.			OOR	H	De AR geeft een evaluatief standpunt: Defensie richt zich 'te veel' op tijdelijke maatregelen en 'te weinig' op structurele oplossingen. Dit gaat verder dan feitelijke beschrijving en is een normatief oordeel over het beleid van Defensie.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	22	Klopt het beeld dat Defensie geen of weinig lessen heeft getrokken uit een eerdere opmerking van de Algemene Rekenkamer over verbeteringen ten aanzien van capaciteit, scherpe prioriteitstelling en coördinatie?	Al langere tijd dringen wij aan op een scherpere prioriteitstelling. Onze indruk is dat Defensie zelf, zowel extern ten aanzien van de uit te voeren taken en missies als intern ten aanzien van het verwezenlijken van de benodigde verbeteringen, nog steeds te veel tegelijkertijd wil realiseren.			OOR	H	De AR geeft een evaluatief standpunt: zij oordeelt dat Defensie 'nog steeds te veel tegelijkertijd wil realiseren' en dat er onvoldoende lessen zijn getrokken. Dit gaat verder dan feitelijke rapportage; het is een interpretatie en positie-inname over de kwaliteit van de prioriteitstelling bij Defensie.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	23	Welke extra financiële middelen moeten volgens u vrijgemaakt worden om het Enterprise Resource Planning (ERP) -systeem te verbeteren?	Om de problemen bij het ERP-systeem aan te pakken heeft Defensie eind 2015 een nieuw verbeterprogramma opgestart. De middelen die nodig zijn voor de uitvoering van dit programma zijn door ons niet onderzocht.			DEFL	H	De AR geeft aan dat de benodigde middelen niet zijn onderzocht en verwijst impliciet naar het ministerie voor het antwoord. Er wordt geen substantiële inhoud geleverd op de gestelde vraag.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	24	Klopt het dat foute gegevens binnen het ERP-systeem nauwelijks verminderen (7.000 eraf en 6.000 erbij)?	Ja, dat klopt. Ten tijde van ons onderzoek hebben wij vastgesteld dat de hoeveelheid foutieve gegevens in ERP niet substantieel is afgenomen.			FEIT	H	De AR bevestigt en rapporteert een feitelijke vaststelling uit hun onderzoek over de hoeveelheid foutieve gegevens in ERP. Er is geen oordeel, aanbeveling of doorverwijzing.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	25	Klopt het dat Defensie voor C 351,6 miljoen aan overschrijdingen niet tijdig aan de Kamer heeft gemeld?	Ja dat klopt. Beleidsmatige mutaties in de Slotwet die leiden tot een overschrijding van het goedgekeurde uitgaven- en/of verplichtingenbudget moeten volgens de Rijksbegrotingsvoorschriften tijdig aan de Staten-Generaal gemeld worden. Beleidsmatige mutaties zijn wijzigingen in de begroting die voortvloeien uit een nieuw genomen besluit met financiële consequenties. Mutaties die niet tijdig gemeld worden merken wij aan als onrechtmatig.			FEIT	M	De AR bevestigt een feitelijke bevinding uit het verantwoordingsonderzoek en legt de achterliggende begrotingsregels uit. De laatste zin ('merken wij aan als onrechtmatig') bevat een impliciete kwalificatie, maar dit is eerder een beschrijving van de standaard toetsingssystematiek dan een eigenstandig normatief oordeel. Alternatief label OOR is verdedigbaar, maar de kern blijft feitelijke rapportage.
56	rekenkamer__kamerstuk:2016:06:07:beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie	Beantwoording Kamervragen over het rapport Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/06/07/beantwoording-kamervragen-over-het-rapport-resultaten-verantwoordingsonderzoek-2015-bij-het-ministerie-van-defensie/Brief_AR_VO_Defensie.pdf	2016-06-07	34475-X-2/2016D1980	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2015 bij het Ministerie van Defensie	7 juni 2016	2015-2016	26	Klopt het dat Defensie te weinig doet om tot een goede projectadministratie voor het verplichtingenbeheer bij het F-35 project te komen?	De projectadministratie van de F-35 was over 2015 onvoldoende bij. Dit blijkt uit het feit dat contracten ter waarde van circa € 100 miljoen niet juist en niet tijdig in de administratie waren verwerkt. In de loop van 2015 zijn door Defensie initiatieven genomen ter verbetering van de projectadministratie. Het betreft onder meer het aan elkaar koppelen van diverse bronnen van informatie ter verbetering van de beheersing, het opstellen van een beschrijving van de administratieve organisatie die in 2016 van kracht wordt en het wegwerken van achterstallige boekingen. Deze maatregelen, mits juist uitgevoerd, zullen naar verwachting leiden tot een verbetering van het verplichtingenbeheer van het F-35 project.			OOR	H	De AR oordeelt dat de projectadministratie 'onvoldoende bij' was en beschrijft vervolgens de genomen maatregelen. Het normatieve oordeel ('onvoldoende') gaat verder dan louter rapporteren, maar er wordt geen concrete aanbeveling gedaan — alleen een verwachting uitgesproken. OOR wint van FEIT volgens de prioriteitsregel.
